abm_id,customer_id,amount_cad,debit_credit,cash_indicator,country,province,city,transaction_date,transaction_time,trans_id,customer_id_1,country_1,province_1,city_1,industry_code,employee_count,sales,established_date,onboard_date,industry_code_1,industry
ABM00000000000016098,SYNCID0000012901,2264.16,credit,true,CA,,other,2022-12-01,17:55:39,ABM00000000000016098,SYNCID0000012901,CA,ON,SEVERN,4812,1.0,0.0,2021-03-12,2021-12-28,4812,Television Broadcasting Industry
ABM00000000000000352,SYNCID0000000198,320.47,debit,true,CA,ON,BARRIE,2022-12-01,07:23:38,ABM00000000000000352,SYNCID0000000198,CA,SK,OUTLOOK,9639,1.0,122569.0,2013-06-13,2013-09-19,9639,Other Theatrical and Staged Entertainment Services
ABM00000000000004559,SYNCID0000003244,832.71,credit,true,CA,ON,KANATA,2022-12-01,20:17:32,ABM00000000000004559,SYNCID0000003244,CA,ON,NEWMARKET,5999,20.0,,2022-05-04,,5999,"Other Products n.e.c., Wholesale"
ABM00000000000006237,SYNCID0000004828,62.46,debit,true,CA,ON,LONDON,2022-12-01,13:06:00,ABM00000000000006237,SYNCID0000004828,CA,ON,CHATHAM,6581,1.0,1.0,,,6581,Toy and Hobby Stores
ABM00000000000011345,SYNCID0000008801,593.51,credit,true,CA,ON,MILTON,2022-12-01,17:01:57,ABM00000000000011345,SYNCID0000008801,CA,ON,ETOBICOKE,6562,1.0,14578.0,2022-09-01,2023-01-15,6562,Watch and Jewellery Repair Shops
ABM00000000000009576,SYNCID0000007190,1192.47,credit,false,CA,QC,QUEBEC,2022-12-01,20:35:02,ABM00000000000009576,SYNCID0000007190,CA,AB,EDMONTON,4589,0.0,0.0,2022-06-18,2022-10-19,4589,Other Transportation Industries n.e.c.
ABM00000000000007185,SYNCID0000005443,1996.6,credit,false,CA,QC,QUEBEC,2022-12-01,20:30:27,ABM00000000000007185,SYNCID0000005443,CA,AB,MORINVILLE,9961,0.0,0.0,2006-10-07,2006-10-30,9961,Ticket and Travel Agencies
ABM00000000000020986,SYNCID0000016443,2142.16,credit,false,CA,QC,QUEBEC,2022-12-01,20:27:45,ABM00000000000020986,SYNCID0000016443,CA,NB,other,4235,1.0,0.0,,2022-07-18,4235,Roof Shingling
ABM00000000000008708,SYNCID0000006526,2649.83,credit,false,CA,QC,QUEBEC,2022-12-01,20:22:59,ABM00000000000008708,SYNCID0000006526,CA,ON,OTTAWA,6213,6.0,661886.0,1990-02-20,2006-04-19,6213,Furniture Refinishing and Repair Shops
ABM00000000000012989,SYNCID0000010268,1060.83,debit,true,CA,BC,SURREY,2022-12-01,20:12:36,ABM00000000000012989,SYNCID0000010268,CA,ON,THUNDER BAY,8669,,125542.0,,2019-11-01,8669,Offices of Other Health Practitioners
ABM00000000000011077,SYNCID0000008613,90.91,debit,true,CA,BC,VERNON,2022-12-01,18:43:08,ABM00000000000011077,SYNCID0000008613,CA,ON,NORTH YORK,6312,2.0,70390.0,2014-03-05,2023-05-07,6312,Automobile (Used) Dealers
ABM00000000000009606,SYNCID0000007243,429.32,credit,false,CA,AB,CALGARY,2022-12-01,09:40:52,ABM00000000000009606,SYNCID0000007243,CA,ON,BRAMPTON,4581,2.0,0.0,2023-06-07,2023-09-29,4581,Taxicab Industry
ABM00000000000002411,SYNCID0000001799,886.62,credit,true,CA,AB,CALGARY,2022-12-01,20:40:25,ABM00000000000002411,SYNCID0000001799,CA,ON,BANCROFT,4931,1.0,0.0,2021-02-18,2021-10-23,4931,Water Systems Industry
ABM00000000000000858,SYNCID0000000649,1044.97,credit,true,CA,ON,MARKHAM,2022-12-01,13:54:17,ABM00000000000000858,SYNCID0000000649,CA,ON,TORONTO,9214,10.0,,1981-06-03,,9214,Caterers
ABM00000000000003898,SYNCID0000002810,44077.22,credit,false,CA,NL,STJOHNS,2022-12-01,09:47:01,ABM00000000000003898,SYNCID0000002810,CA,AB,GRANDE PRAIRIE,8699,3.0,1102905.0,2021-05-22,,8699,Other Health and Social Service Associations and Agencies
ABM00000000000009646,SYNCID0000007263,960.5,credit,true,CA,ON,TORONTO,2022-12-01,14:05:26,ABM00000000000009646,SYNCID0000007263,CA,ON,MISSISSAUGA,9961,0.0,46119.0,2008-06-12,,9961,Ticket and Travel Agencies
ABM00000000000011356,SYNCID0000008801,3309.62,credit,true,CA,ON,TORONTO,2022-12-01,18:26:42,ABM00000000000011356,SYNCID0000008801,CA,ON,ETOBICOKE,6562,1.0,14578.0,2022-09-01,2023-01-15,6562,Watch and Jewellery Repair Shops
ABM00000000000016139,SYNCID0000012921,1077.45,debit,true,CA,ON,VAUGHAN,2022-12-01,01:04:20,ABM00000000000016139,SYNCID0000012921,CA,AB,CALGARY,6532,4.0,282588.0,2018-05-20,2023-12-08,6532,"Paint, Glass and Wallpaper Stores"
ABM00000000000003792,SYNCID0000002755,4662.92,credit,false,CA,ON,VAUGHAN,2022-12-01,07:55:17,ABM00000000000003792,SYNCID0000002755,CA,,other,9831,0.0,0.0,2016-12-18,2017-05-20,9831,Professional Health and Social Service Membership Associations
ABM00000000000013208,SYNCID0000010442,902.46,credit,true,CA,ON,BRAMPTON,2022-12-01,13:44:50,ABM00000000000013208,SYNCID0000010442,CA,ON,OTTAWA,6921,2.0,1067405.0,2016-03-04,2018-12-19,6921,Direct Sellers
ABM00000000000011195,SYNCID0000008699,655.71,credit,false,CA,ON,BRAMPTON,2022-12-01,16:44:05,ABM00000000000011195,SYNCID0000008699,CA,,other,7512,2.0,0.0,2018-08-04,2018-10-13,7512,Operators of Non-Residential Buildings
ABM00000000000017849,SYNCID0000014255,1068.09,credit,true,CA,ON,BRAMPTON,2022-12-01,13:16:59,ABM00000000000017849,SYNCID0000014255,CA,BC,VICTORIA,6593,1.0,0.0,2021-09-20,2021-12-31,6593,Art Galleries and Artists' Supply Stores
ABM00000000000003497,SYNCID0000002634,21.05,debit,true,CA,AB,EDMONTON,2022-12-01,16:49:01,ABM00000000000003497,SYNCID0000002634,CA,ON,SCARBOROUGH,9741,1.0,0.0,,,9741,Private Households
ABM00000000000012436,SYNCID0000009741,530.77,debit,true,CA,QC,MONTREAL,2022-12-01,20:03:15,ABM00000000000012436,SYNCID0000009741,CA,MB,WINNIPEG,4021,1.0,134636.0,2020-05-26,2020-06-03,4021,Manufacturing and Light Industrial Building
ABM00000000000021164,SYNCID0000016556,103.71,debit,true,CA,QC,MONTREAL,2022-12-01,09:05:51,ABM00000000000021164,SYNCID0000016556,CA,ON,HANOVER,4839,,0.0,2000-04-25,2000-12-23,4839,Other Telecommunication Industries
ABM00000000000016859,SYNCID0000013492,539.29,debit,true,CA,QC,MONTREAL,2022-12-01,19:31:01,ABM00000000000016859,SYNCID0000013492,CA,AB,LETHBRIDGE,4272,6.0,0.0,2023-04-27,2023-09-17,4272,Drywall Work
ABM00000000000020534,SYNCID0000016072,835.75,debit,true,CA,ON,OAKVILLE,2022-12-01,15:44:55,ABM00000000000020534,SYNCID0000016072,CA,ON,OTTAWA,4276,1.0,0.0,2021-12-24,,4276,Terrazzo and Tile Work
ABM00000000000007681,SYNCID0000005846,1033.51,debit,true,CA,BC,RICHMOND,2022-12-01,13:55:40,ABM00000000000007681,SYNCID0000005846,CA,ON,LISTOWEL,8639,0.0,,2000-05-01,2009-12-25,8639,Other Non-Institutional Health Services
ABM00000000000005464,SYNCID0000004179,1066.41,debit,true,CA,ON,STTHOMAS,2022-12-01,15:40:48,ABM00000000000005464,SYNCID0000004179,CA,AB,CALGARY,4021,,0.0,2023-05-19,2023-06-01,4021,Manufacturing and Light Industrial Building
ABM00000000000002817,SYNCID0000002106,142.34,debit,true,CA,BC,VICTORIA,2022-12-01,20:00:21,ABM00000000000002817,SYNCID0000002106,CA,AB,LLOYDMINSTER,6352,1.0,0.0,2020-10-09,2020-12-24,6352,Paint and Body Repair Shops
ABM00000000000005668,SYNCID0000004397,422.65,credit,true,CA,ON,WESTHILL,2022-12-01,21:06:23,ABM00000000000005668,SYNCID0000004397,CA,ON,NEWMARKET,9951,1.0,91278.0,1992-01-01,2000-08-24,9951,Disinfecting and Exterminating Services
ABM00000000000021177,SYNCID0000016562,845.46,debit,true,CA,MB,WINNIPEG,2022-12-01,15:08:23,ABM00000000000021177,SYNCID0000016562,CA,QC,BOUCHERVILLE,9641,0.0,0.0,2016-05-26,2016-09-27,9641,Professional Sports Clubs
ABM00000000000013119,SYNCID0000010349,538.05,debit,true,CA,MB,WINNIPEG,2022-12-01,14:35:47,ABM00000000000013119,SYNCID0000010349,CA,,other,9959,2.0,157758.0,,,9959,Other Services to Buildings and Dwellings
ABM00000000000000228,SYNCID0000000106,2373.17,credit,false,CA,BC,COURTENAY,2022-12-01,14:40:33,ABM00000000000000228,SYNCID0000000106,CA,SK,SASKATOON,4589,1.0,0.0,2023-10-19,2023-11-18,4589,Other Transportation Industries n.e.c.
ABM00000000000012916,SYNCID0000010191,1076.46,debit,true,CA,ON,KITCHENER,2022-12-01,11:39:46,ABM00000000000012916,SYNCID0000010191,CA,ON,MISSISSAUGA,7512,1.0,0.0,2006-06-25,2006-09-06,7512,Operators of Non-Residential Buildings
ABM00000000000001103,SYNCID0000000833,607.78,credit,true,CA,ON,NORTHYORK,2022-12-01,20:39:54,ABM00000000000001103,SYNCID0000000833,CA,ON,MISSISSAUGA,4565,2.0,115659.0,2015-01-14,2015-10-26,4565,Forest Products Trucking Industry
ABM00000000000020383,SYNCID0000015959,3176.23,credit,false,CA,SK,SASKATOON,2022-12-01,22:57:57,ABM00000000000020383,SYNCID0000015959,CA,ON,BRAMPTON,4011,7.0,257869.0,2007-10-30,2007-12-05,4011,Single Family Housing
ABM00000000000006211,SYNCID0000004810,3849.82,credit,false,CA,SK,SASKATOON,2022-12-01,08:16:44,ABM00000000000006211,SYNCID0000004810,CA,BC,PARKSVILLE,4232,1.0,131887.0,1994-04-08,,4232,Siding Work
ABM00000000000005520,SYNCID0000004219,627.71,credit,true,CA,ON,WOODSTOCK,2022-12-01,21:18:40,ABM00000000000005520,SYNCID0000004219,CA,QC,MONTREAL,5231,1.0,672728.0,2018-08-05,,5231,"Drugs, Wholesale"
ABM00000000000008175,SYNCID0000006151,214.02,debit,true,CA,ON,BURLINGTON,2022-12-01,14:32:40,ABM00000000000008175,SYNCID0000006151,CA,AB,CALGARY,5319,1.0,0.0,2021-05-11,,5319,"Other Apparel, Wholesale"
ABM00000000000012398,SYNCID0000009741,284.08,credit,true,CA,ON,WOODBRIDGE,2022-12-01,23:53:47,ABM00000000000012398,SYNCID0000009741,CA,MB,WINNIPEG,4021,1.0,134636.0,2020-05-26,2020-06-03,4021,Manufacturing and Light Industrial Building
ABM00000000000020852,SYNCID0000016351,540.43,debit,true,CA,ON,MISSISSAUGA,2022-12-01,21:10:25,ABM00000000000020852,SYNCID0000016351,CA,BC,KELOWNA,4821,6.0,1215616.0,2000-05-03,2001-12-07,4821,Telecommunication Carriers Industry
ABM00000000000015182,SYNCID0000012270,1083.1,debit,true,CA,ON,MISSISSAUGA,2022-12-01,14:40:20,ABM00000000000015182,SYNCID0000012270,CA,ON,OTTAWA,8666,5.0,342218.0,2019-09-21,2023-05-12,8666,Offices of Optometrists
ABM00000000000018883,SYNCID0000014863,2614.42,credit,false,CA,ON,PETERBOROUGH,2022-12-01,08:11:12,ABM00000000000018883,SYNCID0000014863,CA,ON,TORONTO,9141,4.0,,2018-03-25,2018-07-30,9141,Outfitters (Hunting and Fishing Camps)
ABM00000000000010237,SYNCID0000007816,4117.38,credit,false,CA,ON,STCATHARINES,2022-12-01,15:20:39,ABM00000000000010237,SYNCID0000007816,CA,ON,TORONTO,7749,1.0,0.0,2018-03-17,2019-04-20,7749,Other Advertising Services
ABM00000000000008854,SYNCID0000006685,105.89,debit,true,,,,2022-12-02,13:20:47,ABM00000000000008854,SYNCID0000006685,CA,ON,BURLINGTON,4999,2.0,0.0,2023-08-11,2023-08-22,4999,Other Utility Industries n.e.c.
ABM00000000000005840,SYNCID0000004509,21.05,debit,true,,,,2022-12-02,00:56:15,ABM00000000000005840,SYNCID0000004509,CA,AB,EDMONTON,6352,1.0,0.0,2023-10-01,2023-11-03,6352,Paint and Body Repair Shops
ABM00000000000009803,SYNCID0000007418,3888.68,debit,true,,,,2022-12-02,01:03:27,ABM00000000000009803,SYNCID0000007418,CA,ON,OTTAWA,4233,2.0,,2019-04-23,2019-05-18,4233,Glass and Glazing Work
ABM00000000000001433,SYNCID0000001050,144.08,debit,true,,,,2022-12-02,19:26:23,ABM00000000000001433,SYNCID0000001050,CA,ON,MISSISSAUGA,9212,3.0,758927.0,2011-01-24,2011-08-01,9212,"Restaurants, Unlicensed (including Drive-Ins)"
ABM00000000000009707,SYNCID0000007286,215.17,debit,true,,,,2022-12-02,10:29:09,ABM00000000000009707,SYNCID0000007286,CA,ON,TORONTO,8669,1.0,0.0,2023-12-29,2024-01-01,8669,Offices of Other Health Practitioners
ABM00000000000004411,SYNCID0000003169,246.7,debit,true,,,,2022-12-02,23:29:10,ABM00000000000004411,SYNCID0000003169,CA,ON,OAKVILLE,6541,0.0,0.0,2014-08-04,2014-09-22,6541,Sporting Goods Stores
ABM00000000000015982,SYNCID0000012823,110.3,debit,true,,,,2022-12-02,15:00:11,ABM00000000000015982,SYNCID0000012823,CA,ON,MISSISSAUGA,5231,2.0,93572.0,2020-12-12,,5231,"Drugs, Wholesale"
ABM00000000000021449,SYNCID0000016811,223.2,debit,true,CA,NS,DIGBY,2022-12-02,14:47:30,ABM00000000000021449,SYNCID0000016811,CA,NS,HALIFAX,6213,2.0,0.0,2022-08-11,2023-09-21,6213,Furniture Refinishing and Repair Shops
ABM00000000000006462,SYNCID0000004951,1121.57,credit,false,CA,QC,LAVAL,2022-12-02,07:52:47,ABM00000000000006462,SYNCID0000004951,CA,AB,CALGARY,6011,2.0,,,2023-07-17,6011,Food (Groceries) Stores
ABM00000000000018360,SYNCID0000014660,1036.56,debit,true,other,,other,2022-12-02,09:46:32,ABM00000000000018360,SYNCID0000014660,CA,ON,TORONTO,9639,,10291.0,2011-02-08,2011-09-01,9639,Other Theatrical and Staged Entertainment Services
ABM00000000000006081,SYNCID0000004736,52.11,credit,true,CA,,other,2022-12-02,16:21:22,ABM00000000000006081,SYNCID0000004736,CA,,other,9212,2.0,0.0,2023-01-11,,9212,"Restaurants, Unlicensed (including Drive-Ins)"
ABM00000000000000630,SYNCID0000000448,4199.7,credit,false,other,,other,2022-12-02,08:59:34,ABM00000000000000630,SYNCID0000000448,CA,ON,BRAMPTON,6412,0.0,0.0,2017-05-22,2017-10-24,6412,General Stores
ABM00000000000001664,SYNCID0000001247,484.7,debit,true,CA,,other,2022-12-02,16:00:53,ABM00000000000001664,SYNCID0000001247,CA,ON,WINDSOR,6582,1.0,240302.0,2005-07-27,,6582,"Gift, Novelty and Souvenir Stores"
ABM00000000000012240,SYNCID0000009613,513.07,debit,true,CA,,other,2022-12-02,12:23:46,ABM00000000000012240,SYNCID0000009613,CA,BC,KELOWNA,1099,2.0,0.0,,2023-11-24,1099,Other Food Products Industries n.e.c.
ABM00000000000009665,SYNCID0000007263,529.65,debit,true,CA,,other,2022-12-02,12:55:29,ABM00000000000009665,SYNCID0000007263,CA,ON,MISSISSAUGA,9961,0.0,46119.0,2008-06-12,,9961,Ticket and Travel Agencies
ABM00000000000014750,SYNCID0000011856,85.28,credit,true,CA,,other,2022-12-02,11:49:54,ABM00000000000014750,SYNCID0000011856,CA,,other,7749,1.0,62106.0,2019-12-19,2019-12-21,7749,Other Advertising Services
ABM00000000000004748,SYNCID0000003364,959.85,credit,true,CA,,other,2022-12-02,18:21:42,ABM00000000000004748,SYNCID0000003364,CA,NL,,6921,0.0,26543.0,2004-03-12,2004-07-17,6921,Direct Sellers
ABM00000000000019686,SYNCID0000015572,550.87,credit,false,CA,,other,2022-12-02,22:34:10,ABM00000000000019686,SYNCID0000015572,CA,AB,EDMONTON,4226,8.0,993042.0,,1995-10-22,4226,Rough and Framing Carpentry
ABM00000000000007623,SYNCID0000005798,1909.17,debit,false,CA,,other,2022-12-02,11:45:57,ABM00000000000007623,SYNCID0000005798,CA,QC,BLAINVILLE,4279,1.0,,2005-03-15,2005-10-24,4279,Other Interior and Finishing Work
ABM00000000000012044,SYNCID0000009442,10588.25,credit,false,other,,other,2022-12-02,18:27:30,ABM00000000000012044,SYNCID0000009442,CA,AB,CALGARY,3099,,0.0,2023-12-29,2023-12-30,3099,Other Metal Fabricating Industries n.e.c.
ABM00000000000007394,SYNCID0000005600,1012.8,credit,true,CA,,other,2022-12-02,21:03:48,ABM00000000000007394,SYNCID0000005600,CA,,other,8639,1.0,1.0,,2023-06-21,8639,Other Non-Institutional Health Services
ABM00000000000010210,SYNCID0000007796,1032.03,credit,true,other,,other,2022-12-02,14:04:20,ABM00000000000010210,SYNCID0000007796,CA,ON,DORCHESTER,5511,2.0,668665.0,2020-01-29,2022-12-03,5511,"Automobiles, Wholesale"
ABM00000000000000672,SYNCID0000000480,234.8,debit,true,CA,,other,2022-12-02,23:13:17,ABM00000000000000672,SYNCID0000000480,CA,,other,3299,2.0,228403.0,2003-03-25,2003-06-28,3299,Other Transportation Equipment Industries
ABM00000000000017325,SYNCID0000013862,102.83,credit,true,CA,,other,2022-12-02,21:59:12,ABM00000000000017325,SYNCID0000013862,CA,,other,6596,1.0,91384.0,2021-05-14,2021-09-16,6596,Pet Stores
ABM00000000000009799,SYNCID0000007418,417.25,debit,true,CA,,other,2022-12-02,14:32:58,ABM00000000000009799,SYNCID0000007418,CA,ON,OTTAWA,4233,2.0,,2019-04-23,2019-05-18,4233,Glass and Glazing Work
ABM00000000000007866,SYNCID0000005972,45.59,debit,true,CA,,other,2022-12-02,17:14:02,ABM00000000000007866,SYNCID0000005972,CA,PE,CHARLOTTETOWN,3099,2.0,0.0,2021-09-05,2021-12-05,3099,Other Metal Fabricating Industries n.e.c.
ABM00000000000019555,SYNCID0000015452,215.36,debit,true,other,,other,2022-12-02,16:42:29,ABM00000000000019555,SYNCID0000015452,CA,ON,RICHMOND HILL,7512,1.0,0.0,2019-08-06,2019-11-03,7512,Operators of Non-Residential Buildings
ABM00000000000007983,SYNCID0000006065,375.26,debit,true,other,,other,2022-12-02,18:45:12,ABM00000000000007983,SYNCID0000006065,CA,AB,GRANDE PRAIRIE,9112,1.0,110458.0,,,9112,Motels
ABM00000000000008166,SYNCID0000006149,1572.68,credit,false,CA,,other,2022-12-02,15:47:15,ABM00000000000008166,SYNCID0000006149,CA,,other,9821,,0.0,2019-04-18,,9821,Business Associations
ABM00000000000009802,SYNCID0000007418,1075.61,debit,true,CA,,other,2022-12-02,18:41:58,ABM00000000000009802,SYNCID0000007418,CA,ON,OTTAWA,4233,2.0,,2019-04-23,2019-05-18,4233,Glass and Glazing Work
ABM00000000000010146,SYNCID0000007767,421.59,credit,false,CA,,other,2022-12-02,09:19:57,ABM00000000000010146,SYNCID0000007767,CA,NL,ST. JOHN'S,9741,1.0,0.0,2016-01-12,2016-07-10,9741,Private Households
ABM00000000000004114,SYNCID0000002959,372.83,credit,false,CA,,other,2022-12-02,09:46:41,ABM00000000000004114,SYNCID0000002959,CA,,other,4272,2.0,55181.0,2020-12-16,2021-09-27,4272,Drywall Work
ABM00000000000005937,SYNCID0000004625,210.66,debit,true,other,,other,2022-12-02,04:35:39,ABM00000000000005937,SYNCID0000004625,CA,,other,4023,1.0,0.0,2023-05-03,2023-06-06,4023,Institutional Building
ABM00000000000013396,SYNCID0000010597,274.2,debit,true,other,,other,2022-12-02,14:02:18,ABM00000000000013396,SYNCID0000010597,CA,,other,3999,,110886.0,2002-02-18,,3999,Other Manufactured Products Industries n.e.c.
ABM00000000000013694,SYNCID0000010914,422.98,debit,true,CA,,other,2022-12-02,17:44:27,ABM00000000000013694,SYNCID0000010914,CA,,other,5622,1.0,0.0,2023-02-28,2023-08-21,5622,"Plumbing, Heating and Air Conditioning Equipment and Supplies, Wholesale"
ABM00000000000006459,SYNCID0000004951,5152.54,credit,true,CA,,other,2022-12-02,01:51:13,ABM00000000000006459,SYNCID0000004951,CA,AB,CALGARY,6011,2.0,,,2023-07-17,6011,Food (Groceries) Stores
ABM00000000000012043,SYNCID0000009442,1054.36,debit,true,CA,,other,2022-12-02,22:13:28,ABM00000000000012043,SYNCID0000009442,CA,AB,CALGARY,3099,,0.0,2023-12-29,2023-12-30,3099,Other Metal Fabricating Industries n.e.c.
ABM00000000000010345,SYNCID0000007985,531.71,credit,true,other,,other,2022-12-02,14:07:27,ABM00000000000010345,SYNCID0000007985,CA,ON,CARLETON PLACE,7722,1.0,14806.0,1994-08-20,1994-10-13,7722,Computer Equipment Maintenance and Repair
ABM00000000000004175,SYNCID0000003012,264.44,debit,true,CA,,other,2022-12-02,09:51:11,ABM00000000000004175,SYNCID0000003012,CA,ON,BURLINGTON,4022,2.0,0.0,1997-01-17,1997-07-20,4022,Commercial Building
ABM00000000000021262,SYNCID0000016625,434.93,debit,true,CA,,other,2022-12-02,16:15:15,ABM00000000000021262,SYNCID0000016625,CA,,other,3299,2.0,379372.0,2003-12-10,2003-12-18,3299,Other Transportation Equipment Industries
ABM00000000000012152,SYNCID0000009577,420.25,credit,true,CA,,other,2022-12-02,18:16:56,ABM00000000000012152,SYNCID0000009577,CA,ON,WHITBY,9221,1.0,0.0,2013-07-07,2013-09-08,9221,"Taverns, Bars and Night Clubs"
ABM00000000000010746,SYNCID0000008386,318.42,debit,true,CA,,other,2022-12-02,05:43:48,ABM00000000000010746,SYNCID0000008386,CA,ON,,8666,1.0,0.0,2023-06-02,2023-06-12,8666,Offices of Optometrists
ABM00000000000003722,SYNCID0000002740,1079.89,debit,true,CA,ON,AURORA,2022-12-02,11:43:52,ABM00000000000003722,SYNCID0000002740,CA,ON,,7791,,0.0,2007-06-11,2007-10-31,7791,Security and Investigation Services
ABM00000000000007638,SYNCID0000005798,1069.22,debit,true,CA,ON,DUNDAS,2022-12-02,18:52:39,ABM00000000000007638,SYNCID0000005798,CA,QC,BLAINVILLE,4279,1.0,,2005-03-15,2005-10-24,4279,Other Interior and Finishing Work
ABM00000000000003857,SYNCID0000002810,645.55,credit,true,CA,ON,LONDON,2022-12-02,09:29:55,ABM00000000000003857,SYNCID0000002810,CA,AB,GRANDE PRAIRIE,8699,3.0,1102905.0,2021-05-22,,8699,Other Health and Social Service Associations and Agencies
ABM00000000000004891,SYNCID0000003559,213.55,credit,true,CA,ON,MILTON,2022-12-02,16:05:49,ABM00000000000004891,SYNCID0000003559,CA,ON,GRAVENHURST,4279,4.0,1059600.0,,2009-03-19,4279,Other Interior and Finishing Work
ABM00000000000006109,SYNCID0000004741,3128.27,credit,true,CA,SK,REGINA,2022-12-02,10:52:05,ABM00000000000006109,SYNCID0000004741,CA,ON,NIAGARA FALLS,9851,1.0,12100.0,1994-10-27,1999-11-11,9851,Political Organizations
ABM00000000000007711,SYNCID0000005846,1044.08,debit,true,CA,BC,BURNABY,2022-12-02,18:24:53,ABM00000000000007711,SYNCID0000005846,CA,ON,LISTOWEL,8639,0.0,,2000-05-01,2009-12-25,8639,Other Non-Institutional Health Services
ABM00000000000013196,SYNCID0000010419,424.57,credit,true,CA,AB,CALGARY,2022-12-02,12:55:20,ABM00000000000013196,SYNCID0000010419,CA,QC,TERREBONNE,4799,1.0,0.0,2023-06-22,2023-08-02,4799,Other Storage and Warehousing Industries n.e.c.
ABM00000000000009678,SYNCID0000007264,1041.71,debit,true,CA,AB,CALGARY,2022-12-02,15:47:38,ABM00000000000009678,SYNCID0000007264,CA,AB,CALGARY,4214,,0.0,2023-04-23,2023-10-31,4214,Excavating and Grading
ABM00000000000007994,SYNCID0000006065,4542.18,credit,false,CA,AB,CALGARY,2022-12-02,14:42:26,ABM00000000000007994,SYNCID0000006065,CA,AB,GRANDE PRAIRIE,9112,1.0,110458.0,,,9112,Motels
ABM00000000000001269,SYNCID0000000959,579.39,debit,true,CA,BC,KELOWNA,2022-12-02,00:23:07,ABM00000000000001269,SYNCID0000000959,CA,AB,CALGARY,9611,2.0,1.0,2020-08-07,2023-01-21,9611,Motion Picture and Video Production
ABM00000000000020133,SYNCID0000015847,1041.12,debit,true,CA,BC,LANGLEY,2022-12-02,14:37:04,ABM00000000000020133,SYNCID0000015847,CA,,other,6399,,0.0,,2015-03-30,6399,Other Motor Vehicle Services n.e.c.
ABM00000000000015167,SYNCID0000012270,64.25,credit,true,CA,ON,MARKHAM,2022-12-02,13:11:39,ABM00000000000015167,SYNCID0000012270,CA,ON,OTTAWA,8666,5.0,342218.0,2019-09-21,2023-05-12,8666,Offices of Optometrists
ABM00000000000007793,SYNCID0000005888,533.71,debit,true,CA,ON,TORONTO,2022-12-02,00:11:04,ABM00000000000007793,SYNCID0000005888,CA,,other,4499,1.0,77699.0,2001-10-17,2006-07-18,4499,Other Services Incidental to Construction n.e.c.
